seq,t,ts,v
1000050962,2,2017-05-18 14:15:00.100,0.267559
1000050963,2,2017-05-18 14:20:00.000,0.499533
1000050964,2,2017-05-18 14:25:00.000,0.27117
1000050965,2,2017-05-18 14:30:00.200,0.36548
1000050966,2,2017-05-18 14:35:00.000,0.246138
1000050967,2,2017-05-18 14:40:00.100,0.243096
1000050968,2,2017-05-18 14:45:00.100,0.245926
1000050969,2,2017-05-18 14:50:00.200,1.72741
1000050970,2,2017-05-18 14:55:00.100,0.347571
1000050971,2,2017-05-18 15:00:00.100,0.249658
1000050972,2,2017-05-18 15:05:00.100,0.49097
1000050973,2,2017-05-18 15:10:00.000,0.371911
1000050974,2,2017-05-18 15:15:00.000,0.658542
1000050975,2,2017-05-18 15:20:00.200,1.16329
1000050976,2,2017-05-18 15:25:00.000,1.2319
1000050977,2,2017-05-18 15:30:00.000,0.576023
1000050978,2,2017-05-18 15:35:00.200,0.276577
1000050979,2,2017-05-18 15:40:00.000,0.285698
1000050980,2,2017-05-18 15:45:00.200,0.273741
1000050981,2,2017-05-18 15:50:00.200,0.64442
1000050982,2,2017-05-18 15:55:00.000,2.52355
1000050983,2,2017-05-18 16:00:00.200,0.24611
1000050984,2,2017-05-18 16:05:00.100,1.32607
1000050985,2,2017-05-18 16:10:00.000,0.313703
1000050986,2,2017-05-18 16:15:00.200,0.283391
1000050987,2,2017-05-18 16:20:00.000,0.284082
1000050988,2,2017-05-18 16:25:00.000,0.458869
1000050989,2,2017-05-18 16:30:00.100,0.533887
1000050990,2,2017-05-18 16:35:00.100,0.276353
1000050991,2,2017-05-18 16:40:00.200,0.316599
1000050992,2,2017-05-18 16:45:00.100,0.551454
1000050993,2,2017-05-18 16:50:00.200,0.264188
1000050994,2,2017-05-18 16:55:00.000,0.664014
1000050995,2,2017-05-18 17:00:00.200,0.262863
1000050996,2,2017-05-18 17:05:00.200,0.2649
1000050997,2,2017-05-18 17:10:00.100,0.109871
1000050998,2,2017-05-18 17:15:00.100,0.10328
1000050999,2,2017-05-18 17:20:00.200,0.414803
1000051000,2,2017-05-18 17:25:00.200,0.345108
1000051001,2,2017-05-18 17:30:00.200,0.392619
1000051002,2,2017-05-18 17:35:00.000,0.108816
1000051003,2,2017-05-18 17:40:00.000,1.72329
1000051004,2,2017-05-18 17:45:00.200,0.137682
1000051005,2,2017-05-18 17:50:00.000,0.0981334
1000051006,2,2017-05-18 17:55:00.000,0.0985854
1000051007,2,2017-05-18 18:00:00.000,0.106288
1000051008,2,2017-05-18 18:05:00.000,0.103413
1000051009,2,2017-05-18 18:10:00.200,0.0963929
1000051010,2,2017-05-18 18:15:00.100,0.10005
1000051011,2,2017-05-18 18:20:00.200,0.103002
1000051012,2,2017-05-18 18:25:00.100,0.117609
1000051013,2,2017-05-18 18:30:00.200,2.28132
1000051014,2,2017-05-18 18:35:00.100,0.0958031
